-0.008865877219744026	0.000543382093463909	-0.00028753816114358155	
-0.008952009314490509	0.0005506847450189164	-0.000291850960833707	
-0.009038570403259623	0.0005580479299064727	-0.000296207981089688	
-0.009125560555029543	0.000565471650043773	-0.00030060940789131173	
-0.009212979838181923	0.0005729559073638058	-0.00030505542790368263	
-0.00930082832049067	0.0005805007038153317	-0.0003095462284779076	
-0.009389106069127085	0.0005881060413630121	-0.0003140819976502158	
-0.009477813150654433	0.0005957719219871155	-0.0003186629241428544	
-0.00956694963102677	0.0006034983476838554	-0.0003232891973630177	
-0.009656515575588104	0.0006112853204652232	-0.0003279610074036926	
-0.009746511049071913	0.0006191328423589686	-0.0003326785450432048	
-0.00983693611559305	0.0006270409154086854	-0.0003374420017448879	
-0.009927790838656846	0.000635009541673707	-0.00034225156965745913	
-0.010019075281146414	0.0006430387232292345	-0.00034710744161472166	
-0.010110789505326996	0.0006511284621662322	-0.0003520098111351825	
-0.010202933572844236	0.000659278760591577	-0.000356958872422251	
-0.010295507544719673	0.000667489620627807	-0.0003619548203641065	
-0.010388511481350862	0.0006757610444132914	-0.00036699785053323784	
-0.010481945442508911	0.0006840930341023151	-0.00037208815918659914	
-0.010575809487338446	0.0006924855918648712	-0.0003772259432652022	
-0.010670103674352166	0.0007009387198868507	-0.0003824114003941074	
-0.010764828061435038	0.0007094524203699178	-0.0003876447288821018	
-0.01085998270583541	0.0007180266955315325	-0.00039292612772129875	
-0.010955567664169536	0.000726661547604995	-0.00039825579658749223	
-0.01105158299241538	0.0007353569788394242	-0.00040363393583909846	
-0.01114802874591461	0.0007441129914997611	-0.00040906074651775846	
-0.01124490497936822	0.0007529295878667691	-0.0004145364303474082	
-0.011342211746836927	0.0007618067702370568	-0.0004200611897342418	
-0.011439949101734822	0.0007707445409229956	-0.0004256352277665039	
-0.011538117096837195	0.000779742902252847	-0.00043125874821403344	
-0.01163671578426545	0.0007888018565706913	-0.00043693195552824116	
-0.01173574521549861	0.0007979214062364488	-0.0004426550548412276	
-0.011835205441364722	0.0008071015536257564	-0.0004484282519659191	
-0.011935096512037656	0.0008163423011303051	-0.00045425175339577423	
-0.012035418477040814	0.0008256436511574108	-0.0004601257663038729	
-0.012136171385242435	0.0008350056061303515	-0.00046605049854318045	
-0.012237355284852012	0.0008444281684881597	-0.00047202615864568037	
-0.012338970223423867	0.0008539113406857912	-0.00047805295582223546	
-0.012441016247850501	0.0008634551251939593	-0.00048413109996205735	
-0.012543493404364149	0.0008730595244993043	-0.0004902608016322684	
-0.012646401738532863	0.0008827245411042686	-0.000496442272077789	
-0.012749741295260342	0.000892450177527099	-0.0005026757232201161	
-0.012853512118781713	0.000902236436301974	-0.000508961367657743	
-0.012957714252669837	0.0009120833199787954	-0.0005152994186651083	
-0.01306234773982182	0.0009219908311235266	-0.0005216900901924029	
-0.013167335293702127	0.0009319033048913726	-0.0005281348906284323	
-0.013272676968282809	0.0009418207440524988	-0.000534634004835092	
-0.013378553911122575	0.0009517796736031441	-0.000541204859100319	
-0.013484966180553228	0.0009617800979227398	-0.0005478477090777052	
-0.013591913834445824	0.000971822021419371	-0.000554562811228703	
-0.013699396930209272	0.0009819054485303302	-0.0005613504228220876	
-0.013807415524790666	0.0009920303837217441	-0.0005682108019338526	
-0.01391596967467315	0.0010021968314887916	-0.0005751442074469198	
-0.0140250594358729	0.0010124047963555396	-0.0005821508990505424	
-0.014134684863939236	0.0010226542828750366	-0.0005892311372400581	
-0.01424484601395079	0.0010329452956294842	-0.0005963851833167956	
-0.014355542940517965	0.0010432778392299097	-0.0006036132993871104	
-0.014466775697776914	0.0010536519183163813	-0.0006109157483625704	
-0.014578544339388788	0.0010640675375578892	-0.0006182927939589742	
-0.014690848918542554	0.001074524701652689	-0.0006257447006963364	
-0.014803689487948324	0.0010850234153277185	-0.0006332717338982684	
-0.014917066099834939	0.0010955636833391942	-0.0006408741596915033	
-0.015030978805956285	0.00110614551047224	-0.0006485522450053438	
-0.015145427657580349	0.0011167689015411449	-0.0006563062575715229	
-0.01526041270549108	0.0011274338613891184	-0.0006641364659230969	
-0.015375933999991142	0.0011381403948883821	-0.0006720431393943457	
-0.015491991590894321	0.001148888506940428	-0.0006800265481201919	
-0.015608585527527172	0.0011596782024756057	-0.0006880869630353719	
-0.01572571585872602	0.0011705094864534653	-0.0006962246558743036	
-0.015843382632835877	0.0011813823638625557	-0.0007044398991700265	
-0.015961585897710375	0.0011922968397205557	-0.0007127329662539787	
-0.016080325700707717	0.0012032529190742411	-0.0007211041312551458	
-0.01619960208869051	0.001214250606999534	-0.000729553669099369	
-0.016319415108025485	0.0012252899086014665	-0.0007380818555090855	
-0.016439764804577647	0.001236370829014063	-0.0007466889670020811	
-0.016560651223715184	0.0012474933734005595	-0.0007553752808913363	
-0.01668207441030315	0.0012586575469534073	-0.0007641410752839857	
-0.016804034408701863	0.00126986335489399	-0.0007729866290809585	
-0.016926531262770026	0.0012811108024730915	-0.0007819122219757022	
-0.017049565015856985	0.0012923998949704418	-0.0007909181344538885	
-0.017173135710805434	0.0013037306376950607	-0.0008000046477926635	
-0.017297243389949025	0.0013151030359850986	-0.0008091720440594508	
-0.017421888095111405	0.0013265170952078422	-0.0008184206061117414	
-0.01754706986760198	0.0013379728207598928	-0.0008277506175958324	
-0.01767278874821961	0.0013494702180667938	-0.0008371623629461945	
-0.017799044777245414	0.0013610092925835874	-0.0008466561273844613	
-0.017925837994442615	0.0013725900497944	-0.000856232196918939	
-0.01805316843906301	0.0013842124952125779	-0.0008658908583434597	
-0.018181036149831655	0.0013958766343806104	-0.0008756323992364554	
-0.018309441164955424	0.001407582472870476	-0.0008854571079602155	
-0.018438383522120624	0.0014193300162830165	-0.0008953652736601634	
-0.018567863258487	0.001431119270248749	-0.0009053571862630376	
-0.018697880410690034	0.001442950240427113	-0.0009154331364773003	
-0.018828435014838954	0.0014548229325069856	-0.0009255934157909249	
-0.018959527106515727	0.0014667373522064793	-0.000935838316471375	
-0.019091156720771118	0.0014786935052729083	-0.0009461681315637969	
-0.01922332389212522	0.0014906913974830494	-0.0009565831548905483	
-0.019356028654568272	0.0015027310346429827	-0.0009670836810502396	
-0.019489271041552753	0.0015148124225878468	-0.0009776700054161746	
-0.01962305108599969	0.001526935567182312	-0.000988342424135705	
-0.019757368820291766	0.0015391004743203344	-0.0009991012341290773	
-0.019892224276275405	0.0015513071499252513	-0.0010099467330882091	
-0.020027617485254164	0.0015635555999497029	-0.0010208792194757261	
-0.020163548477997922	0.001575845830375603	-0.0010318989925238548	
-0.020300017284727252	0.0015881778472144382	-0.0010430063522332462	
-0.020437023935123668	0.0016005516565068597	-0.0010542015993716476	
-0.02057456845832289	0.0016129672643231119	-0.0010654850354731486	
-0.020712650882915237	0.001625424676762493	-0.0010768569628364006	
-0.02085127123694233	0.0016379238999540812	-0.001088317684524063	
-0.02099042954789845	0.0016504649400561132	-0.0010998675043610744	
-0.021130125842726454	0.0016630478032563698	-0.0011115067269336994	
-0.02127036014781995	0.0016756724957720198	-0.0011232356575882026	
-0.02141113248901804	0.0016883390238496272	-0.0011350546024296126	
-0.021552442891608594	0.0017010473937653296	-0.0011469638683201475	
-0.021694291380319912	0.0017137976118245532	-0.0011589637628784946	
-0.021836677979326254	0.0017265896843622335	-0.0011710545944781212	
-0.021979602712244545	0.001739423617742949	-0.0011832366722457927	
-0.022123065602132543	0.0017522994183605122	-0.001195510306060698	
-0.022267066671485335	0.001765217092638483	-0.001207875806552569	
-0.02241160594223818	0.0017781766470297167	-0.0012203334851006444	
-0.022556683435763242	0.0017911780880167081	-0.001232883653832367	
-0.022702299172868468	0.0018042214221113944	-0.001245526625621422	
-0.02284845317379525	0.0018173066558552877	-0.0012582627140869881	
-0.022995145458219925	0.0018304337958195717	-0.0012710922335917507	
-0.02314237604524783	0.0018436028486046904	-0.0012840154992407751	
-0.023290144953419255	0.001856813820840903	-0.001297032826880014	
-0.02343845220070054	0.0018700667191879614	-0.0013101445330944398	
-0.023587297804487862	0.0018833615503351588	-0.0013233509352071878	
-0.02373668178160346	0.0018966983210015101	-0.00133665235127722	
-0.023886604148296284	0.001910077037935466	-0.0013500491000986018	
-0.02403706492023945	0.0019234977079152207	-0.0013635415011984218	
-0.02418806411253075	0.0019369603377484665	-0.0013771298748353083	
-0.024339601739686374	0.0019504649342726593	-0.0013908145419977828	
-0.024491677815647823	0.0019640115043549427	-0.0014045958244030803	
-0.024644292353775354	0.0019776000548919507	-0.0014184740444949137	
-0.024797445366846565	0.0019912305928100676	-0.0014324495254422192	
-0.02495113686705583	0.0020049031250654412	-0.001446522591137387	
-0.02510536686601811	0.00201861765864374	-0.0014606935661945599	
-0.025260135374758082	0.0020323742005604172	-0.0014749627759479886	
-0.025415442403718583	0.0020461727578607192	-0.0014893305464504394	
-0.0255712879627509	0.0020600133376194466	-0.0015037972044711616	
-0.025727672061123644	0.002073895946941258	-0.0015183630774944928	
-0.02588459470751176	0.0020878205929605147	-0.0015330284937177913	
-0.0260420559100007	0.0021017872828412456	-0.0015477937820498392	
-0.026200055676084234	0.0021157960237774566	-0.001562659272109244	
-0.026358594012663335	0.002129846822992805	-0.0015776252942220645	
-0.026517670926045126	0.0021439396877405647	-0.0015926921794206612	
-0.026677586429257605	0.0021581351562041657	-0.0016078930129656188	
-0.026838340549710776	0.002172433241028446	-0.0016232282667329922	
-0.026999933314551933	0.0021868339549573194	-0.0016386984137533376	
-0.02716236475066239	0.0022013373108337227	-0.0016543039282096352	
-0.027325634884655944	0.0022159433215998975	-0.0016700452854351456	
-0.02748974374287867	0.002230652000296831	-0.0016859229619120243	
-0.027654691351404005	0.0022454633600650035	-0.0017019374352689105	
-0.02782047773603998	0.0022603774141439536	-0.0017180891842794096	
-0.027987102922317552	0.0022753941758723536	-0.001734378688859505	
-0.02815456693549662	0.002290513658688293	-0.0017508064300661684	
-0.028322869800562485	0.0023057358761290553	-0.0017673728900948881	
-0.028492011542226064	0.0023210608418311116	-0.001784078552277791	
-0.028661992184919483	0.0023364885695305693	-0.0018009239010813292	
-0.028832811752795715	0.0023520190730626596	-0.0018179094221045754	
-0.029004470269730465	0.0023676523663621056	-0.0018350356020767353	
-0.02917696775932021	0.0023833884634630303	-0.001852302928855086	
-0.029350304244878812	0.0023992273784991564	-0.0018697118914230548	
-0.02952447974943688	0.0024151691257035864	-0.001887262979887203	
-0.029699494295741098	0.002431213719409007	-0.0019049566854760168	
-0.029875347906253534	0.002447361174047719	-0.001922793500537003	
-0.030052040603151184	0.0024636115041515067	-0.0019407739185345735	
-0.0302295724083231	0.0024799647243520066	-0.001958898434047731	
-0.03040794334337013	0.002496420849380237	-0.0019771675427677233	
-0.030587153429603504	0.002512979894067264	-0.0019955817414958215	
-0.030767202688046037	0.0025296418733436474	-0.0020141415281405726	
-0.030948091139425492	0.002546406802239769	-0.0020328474017159317	
-0.031129818804180014	0.0025632746958859994	-0.002051699862338293	
-0.03131238570245386	0.002580245569512304	-0.002070699411224485	
-0.03149579185409571	0.0025973194384487914	-0.002089846550688865	
-0.03168003727865856	0.002614496318125242	-0.0021091417841412243	
-0.03186512199539923	0.0026317762240715644	-0.0021285856160838923	
-0.03205104602327712	0.0026491591719175795	-0.0021481785521095535	
-0.03223780938095223	0.0026666451773933115	-0.002167921098898335	
-0.032425412086785455	0.00268423425632856	-0.002187813764215308	
-0.032613854158836796	0.0027019264246535704	-0.0022078570569081836	
-0.032803135614862915	0.00271972169839844	-0.002228051486903846	
-0.03299325647232105	0.0027376200936936575	-0.0022483975652068337	
-0.03318421674836224	0.00275562162676981	-0.0022688958038955967	
-0.03337601645983417	0.0027737263139577845	-0.002289546716120323	
-0.033568655623277516	0.0027919341716888526	-0.0023103508160999342	
-0.03376213425492954	0.00281024521649437	-0.002331308619119702	
-0.033956452370716164	0.0028286594650063623	-0.0023524206415278326	
-0.03415160998625769	0.002847176933957146	-0.002373687400733279	
-0.03434760711686472	0.002865797640179408	-0.0023951094152025215	
-0.034544443777538236	0.0028845216006065408	-0.0024166872044567482	
-0.034742119982965586	0.0029033488322722186	-0.002438421289068868	
-0.03494063574752642	0.0029222793523108184	-0.0024603121906609775	
-0.035139991085284004	0.002941313177957416	-0.0024823604319010157	
-0.03534018600999004	0.002960450326547576	-0.002504566536499999	
-0.03554122053508029	0.0029796908155178136	-0.002526931029208779	
-0.03574309467367737	0.0029990346624049606	-0.002549454435815391	
-0.035945808438586475	0.0030184818848471347	-0.002572137283141798	
-0.03614936184229655	0.003038032500582813	-0.0025949800990408877	
-0.0363537548969751	0.0030576865274517155	-0.002617983412393108	
-0.036558987614478754	0.0030774439833942155	-0.0026411477531038197	
-0.036765060006336996	0.0030973048864517197	-0.002664473652099929	
-0.03697197208376252	0.003117269254766625	-0.0026879616413265856	
-0.037179723857649866	0.0031373371065823662	-0.0027116122537441238	
-0.037388315338566944	0.0031575084602434933	-0.002735426023325058	
-0.03759774653676247	0.003177783334195598	-0.0027594034850503355	
-0.037808017462160025	0.0031981617469854754	-0.002783545174906594	
-0.03801912812436262	0.003218643717261174	-0.002807851629882565	
-0.03823107853264516	0.0032392292637718257	-0.002832323387965812	
-0.038443868695959525	0.0032599184053681137	-0.002856960988139556	
-0.038657498622929574	0.0032807111610018954	-0.0028817649703789376	
-0.03887196832185489	0.0033016075497265	-0.0029067358756482264	
-0.03908727780070894	0.003322607590696602	-0.0029318742458969297	
-0.039303427067130914	0.0033437113031684015	-0.002957180624056248	
-0.03952041612843852	0.0033649187064996606	-0.0029826555540363128	
-0.03973824499161611	0.0033862298201495877	-0.0030082995807217744	
-0.03995691366331882	0.0034076446636791304	-0.0030341132499690877	
-0.04017642214987275	0.0034291632567509446	-0.003060097108602774	
-0.040396770457271684	0.003450785619129183	-0.003086251704411378	
-0.04061795859117782	0.0034725117706799233	-0.003112577586144669	
-0.04083998655692074	0.00349434173137109	-0.003139075303509234	
-0.04106285435949663	0.003516275521272205	-0.003165745407165617	
-0.04128656200357201	0.003538313160555069	-0.003192588448723983	
-0.0415111094934749	0.00356045466949305	-0.0032196049807411784	
-0.0417364968332	0.003582700068461638	-0.00324679555671615	
-0.041962724026406405	0.003605049377938534	-0.00327416073108685	
-0.0421897910764212	0.0036275026185033647	-0.0033017010592266043	
-0.04241769798623097	0.0036500598108379816	-0.003329417097439641	
-0.042646444758487854	0.0036727209757263855	-0.0033573094029577728	
-0.042876031395507774	0.003695486134054691	-0.0033853785339367317	
-0.04310645789926648	0.003718355306811596	-0.003413625049451891	
-0.04333772427140374	0.0037413285150878876	-0.003442049509494576	
-0.043569830513219276	0.0037644057800767863	-0.003470652474968314	
-0.043802776625675624	0.0037875871230741193	-0.0034994345076848387	
-0.04403656260939542	0.0038108725654779556	-0.0035283961703598526	
-0.04427118846466121	0.003834262128789158	-0.0035575380266095837	
-0.04450665419141592	0.0038577558346108887	-0.0035868606409463154	
-0.04474295978926075	0.003881353704649295	-0.003616364578774682	
-0.04498010525745649	0.0039050557607129216	-0.0036460504063874567	
-0.04521809059492353	0.003928862024713281	-0.0036759186909615677	
-0.0454569158002396	0.00395277251866447	-0.0037059700005541703	
-0.04569658087164162	0.003976787264683697	-0.0037362049040979544	
-0.04593708580702222	0.004000906284990992	-0.0037666239713979107	
-0.046178430603932064	0.004025129601909093	-0.003797227773126323	
-0.04642066536108813	0.004049493946150149	-0.0038280177656583535	
-0.046663790057521526	0.0040739993418426185	-0.003858994553048948	
-0.04690815516340601	0.004098715690712408	-0.003890202857710146	
-0.047153760707553866	0.004123643028351418	-0.003921643472026653	
-0.047400606718844385	0.0041487813905856236	-0.003953317189745835	
-0.047648693226219396	0.004174130813475348	-0.003985224805972882	
-0.04789802025868696	0.004199691333315206	-0.00401736711716565	
-0.04814858784532079	0.004225462986634712	-0.0040497449211292415	
-0.04840039601525827	0.004251445810197632	-0.004082359017011599	
-0.048653444797700604	0.0042776398410025954	-0.004115210205297343	
-0.04890773422191317	0.004304045116282998	-0.004148299287803318	
-0.049163264317225654	0.004330661673507406	-0.004181627067672968	
-0.04942003511303036	0.004357489550379323	-0.0042151943493710315	
-0.049678046638784105	0.004384528784837312	-0.004249001938678466	
-0.049937298924008916	0.004411779415055479	-0.004283050642687059	
-0.05019779199828326	0.004439241479443168	-0.004317341269793292	
-0.05045952589125435	0.0044669150166452825	-0.004351874629694202	
-0.05072250063263135	0.004494800065542316	-0.004386651533380821	
-0.050986716252184025	0.00452289666525068	-0.004421672793133061	
-0.051252172779746134	0.004551204855122311	-0.004456939222514476	
-0.05151887024521431	0.004579724674745588	-0.004492451636366057	
-0.05178680867854639	0.004608456163944562	-0.004528210850801053	
-0.05205598810976548	0.004637399362779754	-0.004564217683199526	
-0.052326408568953216	0.0046665543115477996	-0.004600472952201989	
-0.052598070086253765	0.004695921050782043	-0.004636977477704299	
-0.05287097269187842	0.004725499621252183	-0.004673732080851718	
-0.05314511641609623	0.004755290063964777	-0.004710737584033083	
-0.05342050128924174	0.004785292420163108	-0.00474799481087514	
-0.053697127341708166	0.004815506731327264	-0.004785504586236434	
-0.053974994603956425	0.004845933039174597	-0.004823267736201834	
-0.054254103106507405	0.004876571385659593	-0.004861285088076123	
-0.054534452879944184	0.004907421812973869	-0.004899557470378412	
-0.054816043954913206	0.004938484363546802	-0.004938085712836139	
-0.055098876362126216	0.004969759080044898	-0.004976870646378844	
-0.05538295013235509	0.0050012460053726285	-0.005015913103132211	
